ts,idx,run,depth,label,ctk,ctv,gpu_util_pct,mem_used_mib,mem_total_mib,temp_c,power_w
2026-05-10T00:12:37-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 54, 125.06
2026-05-10T00:12:43-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 54, 119.45
2026-05-10T00:12:48-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 54, 118.29
2026-05-10T00:12:53-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 54, 124.67
2026-05-10T00:12:58-03:00,25,3,196608,192K,q8_0,q8_0,99, 24122, 24564, 53, 123.23
2026-05-10T00:13:04-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 54, 124.15
2026-05-10T00:13:09-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 54, 123.58
2026-05-10T00:13:14-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 53, 123.52
2026-05-10T00:13:19-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 53, 118.55
2026-05-10T00:13:25-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 53, 117.79
2026-05-10T00:13:30-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 53, 117.94
2026-05-10T00:13:35-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 57, 123.96
2026-05-10T00:13:41-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 53, 123.32
2026-05-10T00:13:46-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 121.12
2026-05-10T00:13:51-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 118.07
2026-05-10T00:13:56-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 117.27
2026-05-10T00:14:02-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 117.50
2026-05-10T00:14:07-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 117.30
2026-05-10T00:14:12-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 117.29
2026-05-10T00:14:17-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 117.46
2026-05-10T00:14:23-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 117.26
2026-05-10T00:14:28-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 116.82
2026-05-10T00:14:33-03:00,25,3,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 116.40
