ts,idx,run,depth,label,ctk,ctv,gpu_util_pct,mem_used_mib,mem_total_mib,temp_c,power_w
2026-05-09T23:32:03-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 56, 131.90
2026-05-09T23:32:08-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 61, 126.41
2026-05-09T23:32:13-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 56, 131.97
2026-05-09T23:32:18-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 56, 126.46
2026-05-09T23:32:24-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 55, 125.92
2026-05-09T23:32:29-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 55, 131.43
2026-05-09T23:32:34-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 56, 125.77
2026-05-09T23:32:39-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 55, 125.58
2026-05-09T23:32:45-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 55, 125.65
2026-05-09T23:32:50-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 54, 125.25
2026-05-09T23:32:55-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 54, 124.04
2026-05-09T23:33:00-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 55, 124.57
2026-05-09T23:33:06-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 55, 125.01
2026-05-09T23:33:11-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 59, 124.74
2026-05-09T23:33:16-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 54, 123.76
2026-05-09T23:33:21-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 55, 118.16
2026-05-09T23:33:27-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 54, 121.26
2026-05-09T23:33:32-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 54, 123.85
2026-05-09T23:33:37-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 53, 118.23
2026-05-09T23:33:42-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 53, 122.71
2026-05-09T23:33:48-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 53, 122.36
2026-05-09T23:33:53-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 53, 117.63
2026-05-09T23:33:58-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 53, 122.65
2026-05-09T23:34:03-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 53, 122.64
2026-05-09T23:34:09-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 117.81
2026-05-09T23:34:14-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 117.81
2026-05-09T23:34:19-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 116.98
2026-05-09T23:34:24-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 54, 116.47
2026-05-09T23:34:30-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 53, 122.37
2026-05-09T23:34:35-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 53, 121.71
2026-05-09T23:34:40-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 55, 116.68
2026-05-09T23:34:46-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 116.24
2026-05-09T23:34:51-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 115.88
2026-05-09T23:34:56-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 120.83
2026-05-09T23:35:01-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 116.24
2026-05-09T23:35:07-03:00,7,1,196608,192K,q8_0,q8_0,100, 24122, 24564, 52, 116.97
