[2026-05-19T15:42:24] EPKV_COMPACT_FALLBACK_POLICY_GRID_START
[2026-05-19T15:42:24] META {"host": "DESKTOP-CTAHC6D", "python": "3.12.3", "torch": "2.11.0+cu130", "cuda_device": "NVIDIA GeForce RTX 4090", "nvidia_smi_start": "NVIDIA GeForce RTX 4090, 595.79, 21839 MiB, 24564 MiB, 0 %, 40", "grid": {"M_values": [4096, 8192, 12288, 16384, 24576, 32768, 49152, 65536], "requested_flag_counts": [0, 7, 14, 21, 28], "seq_guards": [0, 4096, 8192, 12288, 16384], "flag_thresholds": [0.5, 0.625, 0.75, 0.875]}, "kernel_policy": {"global_k": 32, "probe_local_top": 8, "fallback_local_top": 32, "chunk_rows": 512}, "boundary": "offline synthetic policy grid; no serving mutation"}
[2026-05-19T15:42:28] RESULT {"M": 4096, "requested_flag_heads": 0, "observed_flag_heads": 6, "flag_rate": 0.21428571428571427, "error_vs_exact_topk_output": {"max_abs": 0.00016021728515625, "mean_abs": 2.7017294996767305e-05}, "timing": {"compact_full_path": {"name": "compact_full M=4096 requested=0 observed=6", "repeats": 4, "p50_ms": 0.1499519944190979, "p90_ms": 0.1536320000886917, "min_ms": 0.1372160017490387, "max_ms": 0.1536320000886917, "checksum": 9.360367774963379}, "exact_full_path": {"name": "exact_full M=4096 requested=0 observed=6", "repeats": 4, "p50_ms": 0.14297600090503693, "p90_ms": 0.22377599775791168, "min_ms": 0.11776000261306763, "max_ms": 0.22377599775791168, "checksum": 9.360367774963379}}, "compact_vs_exact_p50_ratio": 1.0487913598779026, "actual_best_p50": "exact_only"}
[2026-05-19T15:42:32] RESULT {"M": 12288, "requested_flag_heads": 7, "observed_flag_heads": 7, "flag_rate": 0.25, "error_vs_exact_topk_output": {"max_abs": 0.0001450181007385254, "mean_abs": 2.6647094273357652e-05}, "timing": {"compact_full_path": {"name": "compact_full M=12288 requested=7 observed=7", "repeats": 4, "p50_ms": 0.833184003829956, "p90_ms": 0.8335360288619995, "min_ms": 0.822272002696991, "max_ms": 0.8335360288619995, "checksum": -7.349213600158691}, "exact_full_path": {"name": "exact_full M=12288 requested=7 observed=7", "repeats": 4, "p50_ms": 1.1363199949264526, "p90_ms": 1.193984031677246, "min_ms": 1.1263999938964844, "max_ms": 1.193984031677246, "checksum": -7.349213600158691}}, "compact_vs_exact_p50_ratio": 0.7332300826792044, "actual_best_p50": "compact_fallback"}
[2026-05-19T15:42:32] RESULT {"M": 12288, "requested_flag_heads": 14, "observed_flag_heads": 14, "flag_rate": 0.5, "error_vs_exact_topk_output": {"max_abs": 0.0001296699047088623, "mean_abs": 2.6881143639911897e-05}, "timing": {"compact_full_path": {"name": "compact_full M=12288 requested=14 observed=14", "repeats": 4, "p50_ms": 0.7045120000839233, "p90_ms": 0.7095680236816406, "min_ms": 0.6993920207023621, "max_ms": 0.7095680236816406, "checksum": -4.038214683532715}, "exact_full_path": {"name": "exact_full M=12288 requested=14 observed=14", "repeats": 4, "p50_ms": 0.7884799838066101, "p90_ms": 0.7916479706764221, "min_ms": 0.7864320278167725, "max_ms": 0.7916479706764221, "checksum": -4.038214683532715}}, "compact_vs_exact_p50_ratio": 0.8935065119632999, "actual_best_p50": "compact_fallback"}
[2026-05-19T15:42:32] RESULT {"M": 12288, "requested_flag_heads": 21, "observed_flag_heads": 21, "flag_rate": 0.75, "error_vs_exact_topk_output": {"max_abs": 0.00014463067054748535, "mean_abs": 2.7811247491627e-05}, "timing": {"compact_full_path": {"name": "compact_full M=12288 requested=21 observed=21", "repeats": 4, "p50_ms": 0.8253440260887146, "p90_ms": 0.8315520286560059, "min_ms": 0.8181759715080261, "max_ms": 0.8315520286560059, "checksum": 12.243917465209961}, "exact_full_path": {"name": "exact_full M=12288 requested=21 observed=21", "repeats": 4, "p50_ms": 0.7905279994010925, "p90_ms": 0.7968000173568726, "min_ms": 0.7854080200195312, "max_ms": 0.7968000173568726, "checksum": 12.243917465209961}}, "compact_vs_exact_p50_ratio": 1.044041484569805, "actual_best_p50": "exact_only"}
[2026-05-19T15:42:32] RESULT {"M": 12288, "requested_flag_heads": 28, "observed_flag_heads": 28, "flag_rate": 1.0, "error_vs_exact_topk_output": {"max_abs": 0.00013771653175354004, "mean_abs": 2.7071660952060483e-05}, "timing": {"compact_full_path": {"name": "compact_full M=12288 requested=28 observed=28", "repeats": 4, "p50_ms": 1.0485759973526, "p90_ms": 1.0489920377731323, "min_ms": 1.0321919918060303, "max_ms": 1.0489920377731323, "checksum": -4.726978778839111}, "exact_full_path": {"name": "exact_full M=12288 requested=28 observed=28", "repeats": 4, "p50_ms": 0.7946239709854126, "p90_ms": 0.7987200021743774, "min_ms": 0.7823359966278076, "max_ms": 0.7987200021743774, "checksum": -4.726978778839111}}, "compact_vs_exact_p50_ratio": 1.319587673717245, "actual_best_p50": "exact_only"}
[2026-05-19T15:42:32] RESULT {"M": 16384, "requested_flag_heads": 0, "observed_flag_heads": 0, "flag_rate": 0.0, "error_vs_exact_topk_output": {"max_abs": 0.00016792118549346924, "mean_abs": 2.6860472644330002e-05}, "timing": {"compact_full_path": {"name": "compact_full M=16384 requested=0 observed=0", "repeats": 4, "p50_ms": 0.20479999482631683, "p90_ms": 1.6413120031356812, "min_ms": 0.14009599387645721, "max_ms": 1.6413120031356812, "checksum": 13.054513931274414}, "exact_full_path": {"name": "exact_full M=16384 requested=0 observed=0", "repeats": 4, "p50_ms": 0.2837119996547699, "p90_ms": 0.289247989654541, "min_ms": 0.2741119861602783, "max_ms": 0.289247989654541, "checksum": 13.054513931274414}}, "compact_vs_exact_p50_ratio": 0.7218587690176101, "actual_best_p50": "compact_fallback"}
[2026-05-19T15:42:32] RESULT {"M": 16384, "requested_flag_heads": 7, "observed_flag_heads": 7, "flag_rate": 0.25, "error_vs_exact_topk_output": {"max_abs": 0.0001372992992401123, "mean_abs": 2.6992363928002305e-05}, "timing": {"compact_full_path": {"name": "compact_full M=16384 requested=7 observed=7", "repeats": 4, "p50_ms": 0.1902720034122467, "p90_ms": 0.19116799533367157, "min_ms": 0.18636800348758698, "max_ms": 0.19116799533367157, "checksum": -4.330057621002197}, "exact_full_path": {"name": "exact_full M=16384 requested=7 observed=7", "repeats": 4, "p50_ms": 0.279776006937027, "p90_ms": 0.2802560031414032, "min_ms": 0.2744320034980774, "max_ms": 0.2802560031414032, "checksum": -4.330057621002197}}, "compact_vs_exact_p50_ratio": 0.6800869220178478, "actual_best_p50": "compact_fallback"}
[2026-05-19T15:42:32] RESULT {"M": 16384, "requested_flag_heads": 14, "observed_flag_heads": 14, "flag_rate": 0.5, "error_vs_exact_topk_output": {"max_abs": 0.00016020983457565308, "mean_abs": 2.6479250664124265e-05}, "timing": {"compact_full_path": {"name": "compact_full M=16384 requested=14 observed=14", "repeats": 4, "p50_ms": 0.25200000405311584, "p90_ms": 0.2590720057487488, "min_ms": 0.24883200228214264, "max_ms": 0.2590720057487488, "checksum": 9.617673873901367}, "exact_full_path": {"name": "exact_full M=16384 requested=14 observed=14", "repeats": 4, "p50_ms": 0.2896000146865845, "p90_ms": 0.31625598669052124, "min_ms": 0.27750399708747864, "max_ms": 0.31625598669052124, "checksum": 9.617673873901367}}, "compact_vs_exact_p50_ratio": 0.8701657157229059, "actual_best_p50": "compact_fallback"}
[2026-05-19T15:42:32] RESULT {"M": 16384, "requested_flag_heads": 21, "observed_flag_heads": 21, "flag_rate": 0.75, "error_vs_exact_topk_output": {"max_abs": 0.0001293271780014038, "mean_abs": 2.762219082796946e-05}, "timing": {"compact_full_path": {"name": "compact_full M=16384 requested=21 observed=21", "repeats": 4, "p50_ms": 0.3116160035133362, "p90_ms": 0.32339200377464294, "min_ms": 0.30819201469421387, "max_ms": 0.32339200377464294, "checksum": -6.24725341796875}, "exact_full_path": {"name": "exact_full M=16384 requested=21 observed=21", "repeats": 4, "p50_ms": 0.2885119915008545, "p90_ms": 0.33478400111198425, "min_ms": 0.2791680097579956, "max_ms": 0.33478400111198425, "checksum": -6.24725341796875}}, "compact_vs_exact_p50_ratio": 1.0800799020251928, "actual_best_p50": "exact_only"}
[2026-05-19T15:42:32] RESULT {"M": 16384, "requested_flag_heads": 28, "observed_flag_heads": 28, "flag_rate": 1.0, "error_vs_exact_topk_output": {"max_abs": 0.0001296699047088623, "mean_abs": 2.7572941689868458e-05}, "timing": {"compact_full_path": {"name": "compact_full M=16384 requested=28 observed=28", "repeats": 4, "p50_ms": 0.35737600922584534, "p90_ms": 0.3578239977359772, "min_ms": 0.3543039858341217, "max_ms": 0.3578239977359772, "checksum": -5.104488372802734}, "exact_full_path": {"name": "exact_full M=16384 requested=28 observed=28", "repeats": 4, "p50_ms": 0.2815999984741211, "p90_ms": 0.2850880026817322, "min_ms": 0.2754560112953186, "max_ms": 0.2850880026817322, "checksum": -5.104488372802734}}, "compact_vs_exact_p50_ratio": 1.2690909487298454, "actual_best_p50": "exact_only"}
[2026-05-19T15:42:36] RESULT {"M": 24576, "requested_flag_heads": 0, "observed_flag_heads": 0, "flag_rate": 0.0, "error_vs_exact_topk_output": {"max_abs": 0.00011446326971054077, "mean_abs": 2.7038318876293488e-05}, "timing": {"compact_full_path": {"name": "compact_full M=24576 requested=0 observed=0", "repeats": 4, "p50_ms": 0.8820800185203552, "p90_ms": 0.8843839764595032, "min_ms": 0.8714240193367004, "max_ms": 0.8843839764595032, "checksum": -7.29928731918335}, "exact_full_path": {"name": "exact_full M=24576 requested=0 observed=0", "repeats": 4, "p50_ms": 3.704832077026367, "p90_ms": 4.119232177734375, "min_ms": 3.6720640659332275, "max_ms": 4.119232177734375, "checksum": -7.29928731918335}}, "compact_vs_exact_p50_ratio": 0.2380890685950724, "actual_best_p50": "compact_fallback"}
[2026-05-19T15:42:36] RESULT {"M": 24576, "requested_flag_heads": 7, "observed_flag_heads": 7, "flag_rate": 0.25, "error_vs_exact_topk_output": {"max_abs": 0.00015249848365783691, "mean_abs": 2.7239542760071345e-05}, "timing": {"compact_full_path": {"name": "compact_full M=24576 requested=7 observed=7", "repeats": 4, "p50_ms": 2.426176071166992, "p90_ms": 2.4729599952697754, "min_ms": 2.4104959964752197, "max_ms": 2.4729599952697754, "checksum": -1.540217399597168}, "exact_full_path": {"name": "exact_full M=24576 requested=7 observed=7", "repeats": 4, "p50_ms": 3.727328062057495, "p90_ms": 3.730304002761841, "min_ms": 3.7091519832611084, "max_ms": 3.730304002761841, "checksum": -1.540217399597168}}, "compact_vs_exact_p50_ratio": 0.6509156239463764, "actual_best_p50": "compact_fallback"}
[2026-05-19T15:42:36] RESULT {"M": 24576, "requested_flag_heads": 14, "observed_flag_heads": 14, "flag_rate": 0.5, "error_vs_exact_topk_output": {"max_abs": 0.0001602768898010254, "mean_abs": 2.7781778044300154e-05}, "timing": {"compact_full_path": {"name": "compact_full M=24576 requested=14 observed=14", "repeats": 4, "p50_ms": 3.150847911834717, "p90_ms": 3.607935905456543, "min_ms": 3.121151924133301, "max_ms": 3.607935905456543, "checksum": 0.5593795776367188}, "exact_full_path": {"name": "exact_full M=24576 requested=14 observed=14", "repeats": 4, "p50_ms": 3.4600958824157715, "p90_ms": 3.4632320404052734, "min_ms": 3.4293758869171143, "max_ms": 3.4632320404052734, "checksum": 0.5593795776367188}}, "compact_vs_exact_p50_ratio": 0.9106244505672069, "actual_best_p50": "compact_fallback"}
[2026-05-19T15:42:37] RESULT {"M": 24576, "requested_flag_heads": 21, "observed_flag_heads": 21, "flag_rate": 0.75, "error_vs_exact_topk_output": {"max_abs": 0.00013749301433563232, "mean_abs": 2.804432369885035e-05}, "timing": {"compact_full_path": {"name": "compact_full M=24576 requested=21 observed=21", "repeats": 4, "p50_ms": 3.7150719165802, "p90_ms": 3.7367680072784424, "min_ms": 3.7068800926208496, "max_ms": 3.7367680072784424, "checksum": -2.434464454650879}, "exact_full_path": {"name": "exact_full M=24576 requested=21 observed=21", "repeats": 4, "p50_ms": 0.40198400616645813, "p90_ms": 0.44441598653793335, "min_ms": 0.37171199917793274, "max_ms": 0.44441598653793335, "checksum": -2.434464454650879}}, "compact_vs_exact_p50_ratio": 9.241840121971968, "actual_best_p50": "exact_only"}
[2026-05-19T15:42:37] RESULT {"M": 24576, "requested_flag_heads": 28, "observed_flag_heads": 28, "flag_rate": 1.0, "error_vs_exact_topk_output": {"max_abs": 0.00013628602027893066, "mean_abs": 2.7258265618002042e-05}, "timing": {"compact_full_path": {"name": "compact_full M=24576 requested=28 observed=28", "repeats": 4, "p50_ms": 0.506879985332489, "p90_ms": 0.508575975894928, "min_ms": 0.5062400102615356, "max_ms": 0.508575975894928, "checksum": -9.037064552307129}, "exact_full_path": {"name": "exact_full M=24576 requested=28 observed=28", "repeats": 4, "p50_ms": 0.3993600010871887, "p90_ms": 0.4037120044231415, "min_ms": 0.3969919979572296, "max_ms": 0.4037120044231415, "checksum": -9.037064552307129}}, "compact_vs_exact_p50_ratio": 1.2692307290479659, "actual_best_p50": "exact_only"}
[2026-05-19T15:42:37] RESULT {"M": 32768, "requested_flag_heads": 0, "observed_flag_heads": 0, "flag_rate": 0.0, "error_vs_exact_topk_output": {"max_abs": 0.00011446326971054077, "mean_abs": 2.6464700567885302e-05}, "timing": {"compact_full_path": {"name": "compact_full M=32768 requested=0 observed=0", "repeats": 4, "p50_ms": 0.20684799551963806, "p90_ms": 0.28569599986076355, "min_ms": 0.2008640021085739, "max_ms": 0.28569599986076355, "checksum": 14.9699125289917}, "exact_full_path": {"name": "exact_full M=32768 requested=0 observed=0", "repeats": 4, "p50_ms": 0.5147200226783752, "p90_ms": 0.5150719881057739, "min_ms": 0.5086079835891724, "max_ms": 0.5150719881057739, "checksum": 14.9699125289917}}, "compact_vs_exact_p50_ratio": 0.40186506528984944, "actual_best_p50": "compact_fallback"}
[2026-05-19T15:42:37] RESULT {"M": 32768, "requested_flag_heads": 7, "observed_flag_heads": 7, "flag_rate": 0.25, "error_vs_exact_topk_output": {"max_abs": 0.00015267729759216309, "mean_abs": 2.716062772378791e-05}, "timing": {"compact_full_path": {"name": "compact_full M=32768 requested=7 observed=7", "repeats": 4, "p50_ms": 0.3161599934101105, "p90_ms": 0.32099199295043945, "min_ms": 0.31142398715019226, "max_ms": 0.32099199295043945, "checksum": -3.018688678741455}, "exact_full_path": {"name": "exact_full M=32768 requested=7 observed=7", "repeats": 4, "p50_ms": 0.513759970664978, "p90_ms": 0.5140479803085327, "min_ms": 0.5076159834861755, "max_ms": 0.5140479803085327, "checksum": -3.018688678741455}}, "compact_vs_exact_p50_ratio": 0.6153846376954849, "actual_best_p50": "compact_fallback"}
[2026-05-19T15:42:37] RESULT {"M": 32768, "requested_flag_heads": 14, "observed_flag_heads": 14, "flag_rate": 0.5, "error_vs_exact_topk_output": {"max_abs": 0.00012978911399841309, "mean_abs": 2.7529140425031073e-05}, "timing": {"compact_full_path": {"name": "compact_full M=32768 requested=14 observed=14", "repeats": 4, "p50_ms": 0.41571199893951416, "p90_ms": 0.4191359877586365, "min_ms": 0.4145599901676178, "max_ms": 0.4191359877586365, "checksum": -2.804408073425293}, "exact_full_path": {"name": "exact_full M=32768 requested=14 observed=14", "repeats": 4, "p50_ms": 0.5158079862594604, "p90_ms": 0.5213760137557983, "min_ms": 0.5087040066719055, "max_ms": 0.5213760137557983, "checksum": -2.804408073425293}}, "compact_vs_exact_p50_ratio": 0.8059433161440113, "actual_best_p50": "compact_fallback"}
[2026-05-19T15:42:37] RESULT {"M": 32768, "requested_flag_heads": 21, "observed_flag_heads": 21, "flag_rate": 0.75, "error_vs_exact_topk_output": {"max_abs": 0.0001372992992401123, "mean_abs": 2.686122024897486e-05}, "timing": {"compact_full_path": {"name": "compact_full M=32768 requested=21 observed=21", "repeats": 4, "p50_ms": 0.5416960120201111, "p90_ms": 0.5437120199203491, "min_ms": 0.5323519706726074, "max_ms": 0.5437120199203491, "checksum": 9.822798728942871}, "exact_full_path": {"name": "exact_full M=32768 requested=21 observed=21", "repeats": 4, "p50_ms": 0.5138880014419556, "p90_ms": 0.5372160077095032, "min_ms": 0.5099520087242126, "max_ms": 0.5372160077095032, "checksum": 9.822798728942871}}, "compact_vs_exact_p50_ratio": 1.0541129788983727, "actual_best_p50": "exact_only"}
[2026-05-19T15:42:37] RESULT {"M": 32768, "requested_flag_heads": 28, "observed_flag_heads": 28, "flag_rate": 1.0, "error_vs_exact_topk_output": {"max_abs": 0.00014588236808776855, "mean_abs": 2.748012229858432e-05}, "timing": {"compact_full_path": {"name": "compact_full M=32768 requested=28 observed=28", "repeats": 4, "p50_ms": 0.6062080264091492, "p90_ms": 0.6388159990310669, "min_ms": 0.58160001039505, "max_ms": 0.6388159990310669, "checksum": -5.347542762756348}, "exact_full_path": {"name": "exact_full M=32768 requested=28 observed=28", "repeats": 4, "p50_ms": 0.47513601183891296, "p90_ms": 0.4836159944534302, "min_ms": 0.47491198778152466, "max_ms": 0.4836159944534302, "checksum": -5.347542762756348}}, "compact_vs_exact_p50_ratio": 1.2758620927572923, "actual_best_p50": "exact_only"}
[2026-05-19T15:42:41] RESULT {"M": 49152, "requested_flag_heads": 0, "observed_flag_heads": 0, "flag_rate": 0.0, "error_vs_exact_topk_output": {"max_abs": 0.0001297295093536377, "mean_abs": 2.6806659661815502e-05}, "timing": {"compact_full_path": {"name": "compact_full M=49152 requested=0 observed=0", "repeats": 4, "p50_ms": 1.5367039442062378, "p90_ms": 1.5769280195236206, "min_ms": 1.5183680057525635, "max_ms": 1.5769280195236206, "checksum": -19.789363861083984}, "exact_full_path": {"name": "exact_full M=49152 requested=0 observed=0", "repeats": 4, "p50_ms": 7.0062079429626465, "p90_ms": 7.416351795196533, "min_ms": 6.901760101318359, "max_ms": 7.416351795196533, "checksum": -19.789363861083984}}, "compact_vs_exact_p50_ratio": 0.21933461820095893, "actual_best_p50": "compact_fallback"}
